"Option","Strike","Type","Bid","Ask","Days_expiration"
"NOV4 15",1605,"PUT",33.3,36.5,95
"NOV4 15",1610,"PUT",34,37.2,95
"NOV4 15",1615,"PUT",34.8,38,95
"NOV4 15",1620,"PUT",35.5,38.7,95
"NOV4 15",1625,"PUT",36.3,39.5,95
"NOV4 15",1630,"PUT",37.1,40.3,95
"NOV4 15",1635,"PUT",37.9,41.1,95
"NOV4 15",1640,"PUT",38.3,42.3,95
"NOV4 15",1645,"PUT",39.1,43.1,95
"NOV4 15",1650,"PUT",40,44,95
"NOV4 15",1655,"PUT",40.8,44.8,95
"NOV4 15",1660,"PUT",41.7,45.7,95
"NOV4 15",1665,"PUT",42.6,46.6,95
"NOV4 15",1670,"PUT",43.5,47.5,95
"NOV4 15",1675,"PUT",44.4,48.4,95
"NOV4 15",1680,"PUT",45.4,49.4,95
"NOV4 15",1685,"PUT",46.3,50.3,95
"NOV4 15",1690,"PUT",47.3,51.3,95
"NOV4 15",1695,"PUT",47.8,52.8,95
"NOV4 15",1700,"PUT",48.8,53.8,95
"NOV4 15",1705,"PUT",49.8,54.8,95
"NOV4 15",1710,"PUT",50.9,55.9,95
"NOV4 15",1715,"PUT",50.4,58.4,95
"NOV4 15",1720,"PUT",51.5,59.5,95
"NOV4 15",1725,"PUT",52.6,60.6,95
"NOV4 15",1730,"PUT",53.7,61.7,95
"NOV4 15",1735,"PUT",54.8,62.8,95
"NOV4 15",1740,"PUT",56,64,95
"NOV4 15",1745,"PUT",57.2,65.2,95
"NOV4 15",1750,"PUT",58.4,66.4,95
"NOV4 15",1755,"PUT",59.6,67.6,95
"NOV4 15",1760,"PUT",60.8,68.8,95
"NOV4 15",1765,"PUT",62.1,70.1,95
"NOV4 15",1770,"PUT",63.4,71.4,95
"NOV4 15",1775,"PUT",64.7,72.7,95
"NOV4 15",1780,"PUT",66,74,95
"NOV4 15",1785,"PUT",67.4,75.4,95
"NOV4 15",1790,"PUT",68.8,76.8,95
"NOV4 15",1795,"PUT",70.2,78.2,95
"NOV4 15",1800,"PUT",71.6,79.6,95
"NOV4 15",1805,"PUT",73.1,81.1,95
"NOV4 15",1810,"PUT",74.6,82.6,95
"NOV4 15",1815,"PUT",76.1,84.1,95
"NOV4 15",1820,"PUT",77.6,85.6,95
"NOV4 15",1825,"PUT",79.2,87.2,95
"NOV4 15",1830,"PUT",80.8,88.8,95
"NOV4 15",1835,"PUT",82.5,90.5,95
"NOV4 15",1840,"PUT",84.1,92.1,95
"NOV4 15",1845,"PUT",85.9,93.9,95
"NOV4 15",1850,"PUT",87.6,95.6,95
"NOV4 15",1855,"PUT",89.4,97.4,95
"NOV4 15",1860,"PUT",91.2,99.2,95
"NOV4 15",1865,"PUT",93,101,95
"NOV4 15",1870,"PUT",94.9,102.9,95
"NOV4 15",1875,"PUT",95.8,105.8,95
"NOV4 15",1880,"PUT",97.7,107.7,95
"NOV4 15",1885,"PUT",99.7,109.7,95
"NOV4 15",1890,"PUT",100.3,113.1,95
"NOV4 15",1895,"PUT",102.4,115.2,95
"NOV4 15",1900,"PUT",104.5,117.3,95
"NOV4 15",1905,"PUT",106.6,119.4,95
"NOV4 15",1910,"PUT",108.8,121.6,95
"NOV4 15",1915,"PUT",111,123.8,95
"NOV4 15",1920,"PUT",113.3,126.1,95
"NOV4 15",1925,"PUT",115.6,128.4,95
"NOV4 15",1930,"PUT",117.9,130.7,95
"NOV4 15",1935,"PUT",120.3,133.1,95
"NOV4 15",1940,"PUT",122.8,135.6,95
"NOV4 15",1945,"PUT",125.3,138.1,95
"NOV4 15",1950,"PUT",127.9,140.7,95
"NOV4 15",1955,"PUT",130.6,143.4,95
"NOV4 15",1960,"PUT",133.4,146.2,95
"NOV4 15",1965,"PUT",136.2,149,95
"NOV4 15",1970,"PUT",139.2,152,95
"NOV4 15",1975,"PUT",142.2,155,95
"NOV4 15",1980,"PUT",145.3,158.1,95
"NOV4 15",1985,"PUT",148.5,161.3,95
"NOV4 15",1990,"PUT",151.7,164.5,95
"NOV4 15",1995,"PUT",155.1,167.9,95
"NOV4 15",2000,"PUT",158.5,171.3,95
"NOV4 15",2005,"PUT",161.9,174.7,95
"NOV4 15",2010,"PUT",165.5,178.3,95
"NOV4 15",2015,"PUT",169.1,181.9,95
"NOV4 15",2020,"PUT",172.8,185.6,95
"NOV4 15",2025,"PUT",176.6,189.4,95
"NOV4 15",2030,"PUT",180.4,193.2,95
"NOV4 15",2035,"PUT",184.3,197.1,95
"NOV4 15",2040,"PUT",188.2,201,95
"NOV4 15",2045,"PUT",192.2,205,95
"NOV4 15",2050,"PUT",194.6,210.6,95
"NOV4 15",2055,"PUT",198.7,214.7,95
"NOV4 15",2060,"PUT",201.3,220.5,95
"NOV4 15",2065,"PUT",205.5,224.7,95
"NOV4 15",2070,"PUT",209.7,228.9,95
"NOV4 15",2075,"PUT",214,233.2,95
"NOV4 15",2080,"PUT",218.4,237.6,95
"NOV4 15",2085,"PUT",222.8,242,95
"NOV4 15",2090,"PUT",227.2,246.4,95
"NOV4 15",2095,"PUT",231.6,250.8,95
"NOV4 15",2100,"PUT",236.1,255.3,95
"NOV4 15",2105,"PUT",240.6,259.8,95
"NOV4 15",2110,"PUT",245.1,264.3,95
"NOV4 15",2115,"PUT",249.7,268.9,95
"NOV4 15",2120,"PUT",254.2,273.4,95
"NOV4 15",2125,"PUT",258.8,278,95
"NOV4 15",2130,"PUT",263.4,282.6,95
"NOV4 15",2135,"PUT",268,287.2,95
"NOV4 15",2140,"PUT",272.6,291.8,95
"NOV4 15",2145,"PUT",277.3,296.5,95
"NOV4 15",2150,"PUT",281.9,301.1,95
"NOV4 15",2155,"PUT",286.6,305.8,95
"NOV4 15",2160,"PUT",291.3,310.5,95
"NOV4 15",2165,"PUT",296,315.2,95
"NOV4 15",2170,"PUT",300.7,319.9,95
"NOV4 15",2175,"PUT",305.5,324.7,95
"NOV4 15",2180,"PUT",310.2,329.4,95
"NOV4 15",2185,"PUT",315,334.2,95
"NOV4 15",2190,"PUT",319.7,338.9,95
"NOV4 15",2195,"PUT",324.5,343.7,95
"NOV4 15",2200,"PUT",329.3,348.5,95
"NOV4 15",2205,"PUT",334.1,353.3,95
"NOV4 15",2210,"PUT",338.9,358.1,95
"NOV4 15",2215,"PUT",343.8,363,95
"NOV4 15",2220,"PUT",348.6,367.8,95
"NOV4 15",2225,"PUT",353.4,372.6,95
"NOV4 15",2230,"PUT",358.3,377.5,95
"NOV4 15",2235,"PUT",363.1,382.3,95
"NOV4 15",2240,"PUT",368,387.2,95
"NOV4 15",2245,"PUT",372.9,392.1,95
"NOV4 15",2250,"PUT",377.7,396.9,95
"NOV4 15",2260,"PUT",387.5,406.7,95
"NOV4 15",2270,"PUT",397.3,416.5,95
"NOV4 15",2275,"PUT",402.2,421.4,95
"NOV4 15",2280,"PUT",407.1,426.3,95
"NOV4 15",2290,"PUT",416.9,436.1,95
"NOV4 15",2300,"PUT",426.8,446,95
"NOV4 15",2325,"PUT",451.5,470.7,95
"NOV4 15",2350,"PUT",476.2,495.4,95
"NOV4 15",2400,"PUT",525.9,545.1,95
"NOV4 15",2450,"PUT",575.7,594.9,95
"NOV5 15",750,"PUT",0.1,0.4,98
"NOV5 15",800,"PUT",0.25,0.65,98
"NOV5 15",850,"PUT",0.45,0.9,98
"NOV5 15",900,"PUT",0.8,1.35,98
"NOV5 15",950,"PUT",1.25,1.8,98
"NOV5 15",1000,"PUT",1.8,2.5,98
"NOV5 15",1050,"PUT",2.5,3.3,98
"NOV5 15",1100,"PUT",3.5,4.3,98
"NOV5 15",1150,"PUT",4.6,5.5,98
"NOV5 15",1200,"PUT",6,6.9,98
"NOV5 15",1225,"PUT",6.8,7.7,98
"NOV5 15",1250,"PUT",7.7,8.6,98
"NOV5 15",1275,"PUT",8.7,9.6,98
"NOV5 15",1300,"PUT",9.6,10.8,98
"NOV5 15",1325,"PUT",10.7,11.9,98
"NOV5 15",1350,"PUT",12,13.2,98
"NOV5 15",1375,"PUT",13.4,14.6,98
"NOV5 15",1400,"PUT",14.9,16.1,98
"NOV5 15",1425,"PUT",16.6,17.8,98
"NOV5 15",1450,"PUT",18.4,19.6,98
"NOV5 15",1475,"PUT",20.3,21.9,98
"NOV5 15",1500,"PUT",22.1,24.5,98
"NOV5 15",1525,"PUT",24.5,26.9,98
"NOV5 15",1550,"PUT",27.2,29.6,98
"NOV5 15",1575,"PUT",29.8,32.8,98
"NOV5 15",1600,"PUT",32.9,36.1,98
"NOV5 15",1625,"PUT",36.4,39.6,98
"NOV5 15",1650,"PUT",39.9,43.9,98
"NOV5 15",1675,"PUT",44.2,48.2,98
"NOV5 15",1700,"PUT",48.4,53.4,98
"NOV5 15",1725,"PUT",52.2,60.2,98
"NOV5 15",1750,"PUT",58,66,98
"NOV5 15",1775,"PUT",64.4,72.4,98
"NOV5 15",1800,"PUT",71.5,79.5,98
"NOV5 15",1825,"PUT",79.4,87.4,98
"NOV5 15",1850,"PUT",88.1,96.1,98
"NOV5 15",1875,"PUT",96.7,106.7,98
"NOV5 15",1900,"PUT",106,118.8,98
"NOV5 15",1910,"PUT",110.5,123.3,98
"NOV5 15",1920,"PUT",115.3,128.1,98
"NOV5 15",1925,"PUT",117.7,130.5,98
"NOV5 15",1930,"PUT",120.2,133,98
"NOV5 15",1940,"PUT",125.3,138.1,98
"NOV5 15",1950,"PUT",130.7,143.5,98
"NOV5 15",1960,"PUT",136.2,149,98
"NOV5 15",1970,"PUT",142,154.8,98
"NOV5 15",1975,"PUT",145,157.8,98
"NOV5 15",1980,"PUT",148,160.8,98
"NOV5 15",1990,"PUT",154.3,167.1,98
"NOV5 15",2000,"PUT",160.8,173.6,98
"NOV5 15",2025,"PUT",178.2,191,98
"NOV5 15",2050,"PUT",195.4,211.4,98
"NOV5 15",2075,"PUT",213.9,233.1,98
"NOV5 15",2100,"PUT",235.1,254.3,98
"NOV5 15",2125,"PUT",257.3,276.5,98
"NOV5 15",2150,"PUT",280.2,299.4,98
"NOV5 15",2175,"PUT",303.8,323,98
"NOV5 15",2200,"PUT",327.7,346.9,98
"NOV5 15",2210,"PUT",337.4,356.6,98
"NOV5 15",2220,"PUT",347.2,366.4,98
"NOV5 15",2225,"PUT",352.1,371.3,98
"NOV5 15",2230,"PUT",356.9,376.1,98
"NOV5 15",2240,"PUT",366.8,386,98
"NOV5 15",2250,"PUT",376.6,395.8,98
"NOV5 15",2260,"PUT",386.5,405.7,98
"NOV5 15",2270,"PUT",396.3,415.5,98
"NOV5 15",2275,"PUT",401.3,420.5,98
"NOV5 15",2280,"PUT",406.2,425.4,98
"NOV5 15",2290,"PUT",416.1,435.3,98
"NOV5 15",2300,"PUT",426.1,445.3,98
"NOV5 15",2350,"PUT",475.8,495,98
"NOV5 15",2400,"PUT",525.6,544.8,98
"NOV5 15",2450,"PUT",575.5,594.7,98
"NOV5 15",2500,"PUT",625.4,644.6,98
"DEC1 15",700,"PUT",0.2,0.6,102
"DEC1 15",750,"PUT",0.35,0.8,102
"DEC1 15",800,"PUT",0.65,1.1,102
"DEC1 15",850,"PUT",0.95,1.5,102
"DEC1 15",900,"PUT",1.4,1.95,102
"DEC1 15",950,"PUT",1.85,2.55,102
"DEC1 15",1000,"PUT",2.5,3.3,102
"DEC1 15",1050,"PUT",3.3,4.1,102
"DEC1 15",1100,"PUT",4.3,5.1,102
"DEC1 15",1150,"PUT",5.4,6.3,102
"DEC1 15",1200,"PUT",6.9,7.8,102
"DEC1 15",1225,"PUT",7.7,8.6,102
"DEC1 15",1250,"PUT",8.6,9.5,102
"DEC1 15",1275,"PUT",9.6,10.5,102
"DEC1 15",1300,"PUT",10.5,11.7,102
"DEC1 15",1325,"PUT",11.6,12.8,102
"DEC1 15",1350,"PUT",12.9,14.1,102
"DEC1 15",1375,"PUT",14.3,15.5,102
"DEC1 15",1400,"PUT",15.8,17,102
"DEC1 15",1425,"PUT",17.5,18.7,102
"DEC1 15",1450,"PUT",19.3,20.5,102
"DEC1 15",1475,"PUT",20.8,23.2,102
"DEC1 15",1480,"PUT",21.2,23.6,102
"DEC1 15",1490,"PUT",22.1,24.5,102
"DEC1 15",1500,"PUT",23,25.4,102
"DEC1 15",1510,"PUT",23.9,26.3,102
"DEC1 15",1520,"PUT",24.9,27.3,102
"DEC1 15",1525,"PUT",25.4,27.8,102
"DEC1 15",1530,"PUT",25.9,28.3,102
"DEC1 15",1535,"PUT",26.5,28.9,102
"DEC1 15",1540,"PUT",27,29.4,102
"DEC1 15",1545,"PUT",27.5,29.9,102
"DEC1 15",1550,"PUT",28.1,30.5,102
"DEC1 15",1555,"PUT",28.6,31,102
"DEC1 15",1560,"PUT",28.9,31.9,102
"DEC1 15",1565,"PUT",29.5,32.5,102
"DEC1 15",1570,"PUT",30.1,33.1,102
"DEC1 15",1575,"PUT",30.6,33.8,102
"DEC1 15",1580,"PUT",31.2,34.4,102
"DEC1 15",1585,"PUT",31.9,35.1,102
"DEC1 15",1590,"PUT",32.5,35.7,102
"DEC1 15",1595,"PUT",33.2,36.4,102
"DEC1 15",1600,"PUT",33.8,37,102
"DEC1 15",1605,"PUT",34.5,37.7,102
"DEC1 15",1610,"PUT",35.2,38.4,102
"DEC1 15",1615,"PUT",35.9,39.1,102
"DEC1 15",1620,"PUT",36.7,39.9,102
"DEC1 15",1625,"PUT",37.4,40.6,102
"DEC1 15",1630,"PUT",38.2,41.4,102
"DEC1 15",1635,"PUT",38.5,42.5,102
"DEC1 15",1640,"PUT",39.3,43.3,102
"DEC1 15",1645,"PUT",40.1,44.1,102
"DEC1 15",1650,"PUT",41,45,102
"DEC1 15",1655,"PUT",41.8,45.8,102
"DEC1 15",1660,"PUT",42.6,46.6,102
"DEC1 15",1665,"PUT",43.5,47.5,102
"DEC1 15",1670,"PUT",44.4,48.4,102
"DEC1 15",1675,"PUT",45.3,49.3,102
"DEC1 15",1680,"PUT",46.2,50.2,102
"DEC1 15",1685,"PUT",47.2,51.2,102
"DEC1 15",1690,"PUT",47.6,52.6,102
"DEC1 15",1695,"PUT",48.6,53.6,102
"DEC1 15",1700,"PUT",49.6,54.6,102
"DEC1 15",1705,"PUT",50.6,55.6,102
"DEC1 15",1710,"PUT",50.2,58.2,102
"DEC1 15",1715,"PUT",51.2,59.2,102
"DEC1 15",1720,"PUT",52.3,60.3,102
"DEC1 15",1725,"PUT",53.4,61.4,102
"DEC1 15",1730,"PUT",54.6,62.6,102
"DEC1 15",1735,"PUT",55.7,63.7,102
"DEC1 15",1740,"PUT",56.9,64.9,102
"DEC1 15",1745,"PUT",58.1,66.1,102
"DEC1 15",1750,"PUT",59.3,67.3,102
"DEC1 15",1755,"PUT",60.6,68.6,102
"DEC1 15",1760,"PUT",61.8,69.8,102
"DEC1 15",1765,"PUT",63.1,71.1,102
"DEC1 15",1770,"PUT",64.5,72.5,102
"DEC1 15",1775,"PUT",65.8,73.8,102
"DEC1 15",1780,"PUT",67.2,75.2,102
"DEC1 15",1785,"PUT",68.6,76.6,102
"DEC1 15",1790,"PUT",70,78,102
"DEC1 15",1795,"PUT",71.5,79.5,102
"DEC1 15",1800,"PUT",73,81,102
"DEC1 15",1805,"PUT",74.5,82.5,102
"DEC1 15",1810,"PUT",76.1,84.1,102
"DEC1 15",1815,"PUT",77.7,85.7,102
"DEC1 15",1820,"PUT",79.3,87.3,102
"DEC1 15",1825,"PUT",81,89,102
"DEC1 15",1830,"PUT",82.7,90.7,102
"DEC1 15",1835,"PUT",84.4,92.4,102
"DEC1 15",1840,"PUT",86.2,94.2,102
"DEC1 15",1845,"PUT",88,96,102
"DEC1 15",1850,"PUT",89.8,97.8,102
"DEC1 15",1855,"PUT",91.7,99.7,102
"DEC1 15",1860,"PUT",93.6,101.6,102
"DEC1 15",1865,"PUT",95.5,103.5,102
"DEC1 15",1870,"PUT",96.5,106.5,102
"DEC1 15",1875,"PUT",98.5,108.5,102
"DEC1 15",1880,"PUT",100.6,110.6,102
"DEC1 15",1885,"PUT",101.3,114.1,102
"DEC1 15",1890,"PUT",103.4,116.2,102
"DEC1 15",1895,"PUT",105.6,118.4,102
"DEC1 15",1900,"PUT",107.8,120.6,102
"DEC1 15",1905,"PUT",110,122.8,102
"DEC1 15",1910,"PUT",112.3,125.1,102
"DEC1 15",1915,"PUT",114.6,127.4,102
"DEC1 15",1920,"PUT",117,129.8,102
"DEC1 15",1925,"PUT",119.4,132.2,102
"DEC1 15",1930,"PUT",121.9,134.7,102
"DEC1 15",1935,"PUT",124.4,137.2,102
"DEC1 15",1940,"PUT",126.9,139.7,102
"DEC1 15",1945,"PUT",129.5,142.3,102
"DEC1 15",1950,"PUT",132.2,145,102
"DEC1 15",1955,"PUT",134.9,147.7,102
"DEC1 15",1960,"PUT",137.6,150.4,102
"DEC1 15",1965,"PUT",140.5,153.3,102
"DEC1 15",1970,"PUT",143.3,156.1,102
"DEC1 15",1975,"PUT",146.3,159.1,102
"DEC1 15",1980,"PUT",149.3,162.1,102
"DEC1 15",1985,"PUT",152.4,165.2,102
"DEC1 15",1990,"PUT",155.6,168.4,102
"DEC1 15",1995,"PUT",158.8,171.6,102
"DEC1 15",2000,"PUT",162,174.8,102
"DEC1 15",2005,"PUT",165.4,178.2,102
"DEC1 15",2010,"PUT",168.8,181.6,102
"DEC1 15",2015,"PUT",172.3,185.1,102
"DEC1 15",2020,"PUT",175.8,188.6,102
"DEC1 15",2025,"PUT",179.4,192.2,102
"DEC1 15",2030,"PUT",183,195.8,102
"DEC1 15",2035,"PUT",186.7,199.5,102
"DEC1 15",2040,"PUT",190.5,203.3,102
"DEC1 15",2045,"PUT",192.7,208.7,102
"DEC1 15",2050,"PUT",196.6,212.6,102
"DEC1 15",2055,"PUT",200.5,216.5,102
"DEC1 15",2060,"PUT",202.9,222.1,102
"DEC1 15",2065,"PUT",206.9,226.1,102
"DEC1 15",2070,"PUT",211,230.2,102
"DEC1 15",2075,"PUT",215.1,234.3,102
"DEC1 15",2080,"PUT",219.3,238.5,102
"DEC1 15",2085,"PUT",223.5,242.7,102
"DEC1 15",2090,"PUT",227.8,247,102
"DEC1 15",2095,"PUT",232.1,251.3,102
"DEC1 15",2100,"PUT",236.4,255.6,102
"DEC1 15",2105,"PUT",240.8,260,102
"DEC1 15",2110,"PUT",245.2,264.4,102
"DEC1 15",2115,"PUT",249.6,268.8,102
"DEC1 15",2120,"PUT",254.1,273.3,102
"DEC1 15",2125,"PUT",258.6,277.8,102
"DEC1 15",2130,"PUT",263.1,282.3,102
"DEC1 15",2135,"PUT",267.7,286.9,102
"DEC1 15",2140,"PUT",272.3,291.5,102
"DEC1 15",2145,"PUT",276.9,296.1,102
"DEC1 15",2150,"PUT",281.6,300.8,102
"DEC1 15",2155,"PUT",286.2,305.4,102
"DEC1 15",2160,"PUT",290.9,310.1,102
"DEC1 15",2165,"PUT",295.6,314.8,102
"DEC1 15",2170,"PUT",300.4,319.6,102
"DEC1 15",2175,"PUT",305.1,324.3,102
"DEC1 15",2180,"PUT",309.9,329.1,102
"DEC1 15",2185,"PUT",314.6,333.8,102
"DEC1 15",2190,"PUT",319.4,338.6,102
"DEC1 15",2195,"PUT",324.2,343.4,102
"DEC1 15",2200,"PUT",329.1,348.3,102
"DEC1 15",2205,"PUT",333.9,353.1,102
"DEC1 15",2210,"PUT",338.7,357.9,102
"DEC1 15",2215,"PUT",343.6,362.8,102
"DEC1 15",2220,"PUT",348.5,367.7,102
"DEC1 15",2230,"PUT",358.2,377.4,102
"DEC1 15",2240,"PUT",368,387.2,102
"DEC1 15",2250,"PUT",377.8,397,102
"DEC1 15",2260,"PUT",387.6,406.8,102
"DEC1 15",2275,"PUT",402.4,421.6,102
"DEC1 15",2300,"PUT",427.1,446.3,102
"DEC1 15",2350,"PUT",476.7,495.9,102
"DEC1 15",2400,"PUT",526.4,545.6,102
"DEC 15",100,"PUT",0,0.3,116
"DEC 15",200,"PUT",0,0.3,116
"DEC 15",300,"PUT",0,0.3,116
"DEC 15",400,"PUT",0,0.3,116
"DEC 15",500,"PUT",0,0.3,116
"DEC 15",550,"PUT",0,0.3,116
"DEC 15",600,"PUT",0.05,0.35,116
"DEC 15",650,"PUT",0.15,0.55,116
"DEC 15",700,"PUT",0.3,0.75,116
"DEC 15",750,"PUT",0.55,1,116
"DEC 15",800,"PUT",0.8,1.35,116
"DEC 15",850,"PUT",1.2,1.75,116
"DEC 15",900,"PUT",1.7,2.25,116
"DEC 15",950,"PUT",2.2,3,116
"DEC 15",975,"PUT",2.55,3.3,116
"DEC 15",1000,"PUT",2.9,3.7,116
"DEC 15",1025,"PUT",3.3,4.1,116
"DEC 15",1050,"PUT",3.9,4.7,116
"DEC 15",1075,"PUT",4.4,5.2,116
"DEC 15",1100,"PUT",4.9,5.8,116
"DEC 15",1125,"PUT",5.5,6.4,116
"DEC 15",1150,"PUT",6.2,7.1,116
"DEC 15",1175,"PUT",7,7.9,116
"DEC 15",1200,"PUT",7.8,8.7,116
"DEC 15",1225,"PUT",8.7,9.6,116
"DEC 15",1250,"PUT",9.6,10.8,116
"DEC 15",1275,"PUT",10.8,12,116
"DEC 15",1300,"PUT",12.2,13.4,116
"DEC 15",1325,"PUT",13.3,14.5,116
"DEC 15",1350,"PUT",14.8,16,116
"DEC 15",1375,"PUT",16.4,17.6,116
"DEC 15",1400,"PUT",18.1,19.3,116
"DEC 15",1425,"PUT",19.8,21.4,116
"DEC 15",1450,"PUT",21.3,23.7,116
"DEC 15",1475,"PUT",23.5,25.9,116
"DEC 15",1500,"PUT",25.9,28.3,116
"DEC 15",1525,"PUT",28.5,30.9,116
"DEC 15",1550,"PUT",30.9,34.1,116
"DEC 15",1575,"PUT",34.1,37.3,116
"DEC 15",1600,"PUT",37.6,40.8,116
"DEC 15",1625,"PUT",41,45,116
"DEC 15",1650,"PUT",45.2,49.2,116
"DEC 15",1675,"PUT",49.4,54.4,116
"DEC 15",1700,"PUT",52.9,60.9,116
"DEC 15",1725,"PUT",58.5,66.5,116
"DEC 15",1750,"PUT",64.5,72.5,116
"DEC 15",1775,"PUT",71.1,79.1,116
"DEC 15",1800,"PUT",78.3,86.3,116
"DEC 15",1825,"PUT",86.3,94.3,116
"DEC 15",1840,"PUT",91.4,99.4,116
"DEC 15",1850,"PUT",95,103,116
"DEC 15",1875,"PUT",102.3,115.1,116
"DEC 15",1900,"PUT",112.8,125.6,116
"DEC 15",1925,"PUT",124.4,137.2,116
"DEC 15",1930,"PUT",126.9,139.7,116
"DEC 15",1940,"PUT",131.9,144.7,116
"DEC 15",1950,"PUT",137.2,150,116
"DEC 15",1960,"PUT",142.7,155.5,116
"DEC 15",1970,"PUT",148.3,161.1,116
"DEC 15",1975,"PUT",151.2,164,116
"DEC 15",2000,"PUT",166.4,179.2,116
"DEC 15",2025,"PUT",182.9,195.7,116
"DEC 15",2040,"PUT",193.5,206.3,116
"DEC 15",2045,"PUT",195.5,211.5,116
"DEC 15",2050,"PUT",199.2,215.2,116
"DEC 15",2075,"PUT",217.1,236.3,116
"DEC 15",2090,"PUT",229.3,248.5,116
"DEC 15",2100,"PUT",237.8,257,116
"DEC 15",2125,"PUT",259.8,279,116
"DEC 15",2150,"PUT",282.8,302,116
"DEC 15",2175,"PUT",306.4,325.6,116
"DEC 15",2200,"PUT",330.2,349.4,116
"DEC 15",2205,"PUT",335.1,354.3,116
"DEC 15",2210,"PUT",339.9,359.1,116
"DEC 15",2215,"PUT",344.8,364,116
"DEC 15",2220,"PUT",349.7,368.9,116
"DEC 15",2225,"PUT",354.6,373.8,116
"DEC 15",2230,"PUT",359.5,378.7,116
"DEC 15",2235,"PUT",364.4,383.6,116
"DEC 15",2240,"PUT",369.3,388.5,116
"DEC 15",2245,"PUT",374.3,393.5,116
"DEC 15",2250,"PUT",379.2,398.4,116
"DEC 15",2275,"PUT",404,423.2,116
"DEC 15",2300,"PUT",428.9,448.1,116
"DEC 15",2325,"PUT",453.6,472.8,116
"DEC 15",2330,"PUT",458.6,477.8,116
"DEC 15",2350,"PUT",478.4,497.6,116
"DEC 15",2375,"PUT",503.3,522.5,116
"DEC 15",2400,"PUT",528.3,547.5,116
"DEC 15",2450,"PUT",578,597.2,116
"DEC 15",2500,"PUT",627.8,647,116
"DEC 15",2550,"PUT",677.7,696.9,116
"DEC 15",2600,"PUT",727.6,746.8,116
"DEC 15",2650,"PUT",777.4,796.6,116
"DEC 15",2700,"PUT",827.3,846.5,116
"DEC 15",2750,"PUT",877.2,896.4,116
"DEC 15",3000,"PUT",1126.7,1145.9,116
"DEC 15",3500,"PUT",1625.7,1644.9,116
"DEC5 15",500,"PUT",0,0.3,129
"DEC5 15",600,"PUT",0.05,0.35,129
"DEC5 15",700,"PUT",0.3,0.7,129
"DEC5 15",750,"PUT",0.5,0.95,129
"DEC5 15",800,"PUT",0.8,1.25,129
"DEC5 15",850,"PUT",1.1,1.65,129
"DEC5 15",900,"PUT",1.55,2.1,129
"DEC5 15",950,"PUT",2.05,2.85,129
"DEC5 15",1000,"PUT",2.75,3.5,129
"DEC5 15",1050,"PUT",3.6,4.4,129
"DEC5 15",1100,"PUT",4.6,5.5,129
"DEC5 15",1150,"PUT",6,6.9,129
"DEC5 15",1175,"PUT",6.7,7.6,129
"DEC5 15",1200,"PUT",7.6,8.5,129
"DEC5 15",1225,"PUT",8.5,9.4,129
"DEC5 15",1250,"PUT",9.5,10.4,129
"DEC5 15",1275,"PUT",10.4,11.6,129
"DEC5 15",1300,"PUT",11.7,12.9,129
"DEC5 15",1325,"PUT",13,14.2,129
"DEC5 15",1350,"PUT",14.5,15.7,129
"DEC5 15",1375,"PUT",16.1,17.3,129
"DEC5 15",1400,"PUT",17.9,19.1,129
"DEC5 15",1425,"PUT",19.7,21.3,129
"DEC5 15",1450,"PUT",21.4,23.8,129
"DEC5 15",1475,"PUT",23.8,26.2,129
"DEC5 15",1500,"PUT",26.4,28.8,129
"DEC5 15",1525,"PUT",29,32,129
"DEC5 15",1550,"PUT",32,35.2,129
"DEC5 15",1575,"PUT",35.4,38.6,129
"DEC5 15",1600,"PUT",38.6,42.6,129
"DEC5 15",1625,"PUT",42.7,46.7,129
"DEC5 15",1650,"PUT",47,51,129
"DEC5 15",1675,"PUT",51.3,56.3,129
"DEC5 15",1700,"PUT",54.9,62.9,129
"DEC5 15",1725,"PUT",60.5,68.5,129
"DEC5 15",1750,"PUT",66.7,74.7,129
"DEC5 15",1775,"PUT",73.4,81.4,129
"DEC5 15",1800,"PUT",80.7,88.7,129
"DEC5 15",1825,"PUT",88.8,96.8,129
"DEC5 15",1850,"PUT",96.5,106.5,129
"DEC5 15",1875,"PUT",104.7,117.5,129
"DEC5 15",1900,"PUT",115.2,128,129
"DEC5 15",1925,"PUT",126.6,139.4,129
"DEC5 15",1950,"PUT",139,151.8,129
"DEC5 15",1975,"PUT",152.5,165.3,129
"DEC5 15",2000,"PUT",167.5,180.3,129
"DEC5 15",2025,"PUT",184,196.8,129
"DEC5 15",2050,"PUT",200.5,216.5,129
"DEC5 15",2075,"PUT",218.4,237.6,129
"DEC5 15",2100,"PUT",239.1,258.3,129
"DEC5 15",2125,"PUT",260.9,280.1,129
"DEC5 15",2150,"PUT",283.5,302.7,129
"DEC5 15",2175,"PUT",306.8,326,129
"DEC5 15",2200,"PUT",330.6,349.8,129
"DEC5 15",2225,"PUT",354.7,373.9,129
"DEC5 15",2250,"PUT",379.1,398.3,129
"DEC5 15",2275,"PUT",403.7,422.9,129
"DEC5 15",2300,"PUT",428.4,447.6,129
"DEC5 15",2325,"PUT",453.1,472.3,129
"DEC5 15",2350,"PUT",477.9,497.1,129
"DEC5 15",2375,"PUT",502.8,522,129
"DEC5 15",2400,"PUT",527.6,546.8,129
"DEC5 15",2450,"PUT",577.4,596.6,129
